"Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)",normal
Hope you are having a good week. Just checking in,normal
"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment.",normal
"Thursday night? Yeah, sure thing, we'll work it out then",normal
"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",fraud
Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,normal
How is it possible to teach you. And where.,normal
"I wonder if your phone battery went dead ? I had to tell you, I love you babe",normal
Lovely smell on this bus and it ain't tobacco... ,normal
"We're all getting worried over here, derek and taylor have already assumed the worst",normal
Hey what's up charles sorry about the late reply.,normal
"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",fraud
I.ll give her once i have it. Plus she said grinule greet you whenever we speak,normal
WHITE FUDGE OREOS ARE IN STORES,normal
"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",fraud
My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you,normal
I am sorry it hurt you.,normal
Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,normal
Ok lor but not too early. Me still having project meeting now.,normal
"Call me da, i am waiting for your call.",normal
I could ask carlos if we could get more if anybody else can chip in,normal
Was actually about to send you a reminder today. Have a wonderful weekend,normal
"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",normal
Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck? ,normal
Dont talk to him ever ok its my word.,normal
When u wana see it then,normal
On ma way to school. Can you pls send me ashley's number,normal
It shall be fine. I have avalarr now. Will hollalater,normal
She went to attend another two rounds today..but still did't reach home..,normal
Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,normal
"K, wait chikku..il send aftr  &lt;#&gt; mins",normal
But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.,normal
K:)i will give my kvb acc details:),normal
Oh all have to come ah?,normal
money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy,fraud
I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),normal
Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,normal
So do you have samus shoulders yet,normal
What time you think you'll have it? Need to know when I should be near campus,normal
"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",fraud
Then dun wear jeans lor...,normal
"Since when, which side, any fever, any vomitin.",normal
K:)k.are you in college?,normal
"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",fraud
Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,normal
No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),normal
Theyre doing it to lots of places. Only hospitals and medical places are safe.,normal
How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),fraud
And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,normal
"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",normal
I cant wait to see you! How were the photos were useful? :),normal
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,fraud
Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging ,normal
Chk in ur belovd ms dict,normal
Is that what time you want me to come?,normal
"Awesome, lemme know whenever you're around",normal
Shb b ok lor... Thanx...,normal
"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",normal
Also remember to get dobby's bowl from your car,normal
Filthy stories and GIRLS waiting for your,fraud
Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,normal
"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",normal
Welp apparently he retired,normal
My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,normal
Where @,normal
U sure u can't take any sick time?,normal
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,fraud
"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",normal
Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,normal
Are you this much buzy,normal
Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,normal
I am not sure about night menu. . . I know only about noon menu,normal
What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,normal
Are you willing to go for aptitude class.,normal
"It wont b until 2.15 as trying 2 sort house out, is that ok?",normal
"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",normal
"Haha awesome, omw back now then",normal
Yup i thk so until e shop closes lor.,normal
what is your account number?,normal
Eh u send wrongly lar...,normal
Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya ,normal
Ok i shall talk to him,normal
Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,normal
Hey you can pay. With salary de. Only  &lt;#&gt; .,normal
Another month. I need chocolate weed and alcohol.,normal
If he started searching he will get job in few days.he have great potential and talent.,normal
Reckon need to be in town by eightish to walk from * carpark.,normal
"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",fraud
LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,normal
Yo guess what I just dropped,normal
Carlos says he'll be at mu in  &lt;#&gt;  minutes,normal
I'm in office now . I will call you  &lt;#&gt;  min:),normal
"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",normal
"Yun ah.the ubi one say if ü wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.èn",normal
Ugh. Gotta drive back to sd from la. My butt is sore.,normal
26th OF JULY,normal
Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,normal
Up to ü... Ü wan come then come lor... But i din c any stripes skirt...,normal
The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,normal
"I can't, I don't have her number!",normal
Change again... It's e one next to escalator...,normal
Yetunde i'm in class can you not run water on it to make it ok. Pls now.,normal
Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been? ,normal
Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.,normal
"Aight will do, thanks again for comin out",normal
No..but heard abt tat..,normal
Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,fraud
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,normal
&lt;#&gt;  am I think? Should say on syllabus,normal
Umma. Did she say anything,normal
Give me a sec to think think about it,normal
Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,fraud
I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?,normal
"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; .",normal
"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala",normal
Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am,normal
"I just got home babe, are you still awake ?",normal
I dunno they close oredi not... Ü v ma fan...,normal
Just buy a pizza. Meat lovers or supreme. U get to pick.,normal
"Ya, told..she was asking wats matter?",normal
"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",normal
FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,fraud
Shall i send that exe to your mail id.,normal
Nope watching tv at home... Not going out. V bored...,normal
Don know..wait i will check it.,normal
"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen",normal
Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,fraud
We still on for tonight?,normal
May i call You later Pls,normal
Hasn't that been the pattern recently crap weekends?,normal
I have a sore throat. It's scratches when I talk,normal
Yes da. Any plm at ur office,normal
Are you not around or just still asleep? :V,normal
"Lol you forgot it eh ? Yes, I'll bring it in babe",normal
"Its good, we'll find a way",normal
Can not use foreign stamps in this country. Good lecture .,normal
Yup bathe liao...,normal
HAPPY NEW YEAR MY NO.1 MAN,normal
"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",normal
ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG,normal
"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",normal
"No my blankets are sufficient, thx",normal
"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",normal
"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)",normal
They just talking thats it de. They wont any other.,normal
Today am going to college so am not able to atten the class.,normal
I'm in class. Will holla later,normal
Easy ah?sen got selected means its good..,normal
Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?,normal
"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",fraud
"Come round, it's . ",normal
"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",normal
"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",fraud
I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?,normal
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,fraud
Are you available for soiree on June 3rd?,normal
Do u noe wat time e place dat sells 4d closes?,normal
"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished",normal
Jay's getting really impatient and belligerent,normal
HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,normal
I'm at work. Please call,normal
Then u drive lor.,normal
Ard 515 like dat. Y?,normal
Tell me they're female :V how're you throwing in? We're deciding what all to get now,normal
EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,fraud
I'm working technical support :)voice process.networking field.,normal
I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,normal
Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,normal
We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,fraud
"That's fine, I'll bitch at you about it later then",normal
No my mum went 2 dentist.,normal
Once free call me sir. I am waiting for you.,normal
Meeting u is my work. . . Tel me when shall i do my work tomorrow,normal
Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,fraud
Jus finish bathing...,normal
"alright, I'll make sure the car is back tonight",normal
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,fraud
Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,fraud
Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,normal
Aight ill get on fb in a couple minutes,normal
Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,normal
Where can download clear movies. Dvd copies.,normal
"Yep, by the pretty sculpture",normal
Convey my regards to him,normal
Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI,normal
You tell what happen dont behave like this to me. Ok no need to say,normal
Can u get pic msgs to your phone?,normal
Send to someone else :-),normal
Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,normal
For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,normal
"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",normal
I don't think he has spatula hands!,normal
You can never do NOTHING,normal
You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,fraud
Goodmorning today i am late for  &lt;DECIMAL&gt; min.,normal
WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm ,fraud
Please da call me any mistake from my side sorry da. Pls da goto doctor.,normal
Where r we meeting?,normal
"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",normal
Now only i reached home. . . I am very tired now. . I will come tomorro,normal
Ryder unsold.now gibbs.,normal
Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,fraud
Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,normal
NO GIFTS!! You trying to get me to throw myself off a cliff or something?,normal
Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,normal
You busy or can I come by at some point and figure out what we're doing tomorrow,normal
"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",normal
Black shirt n blue jeans... I thk i c ü...,normal
Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,normal
Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,fraud
on hen night. Going with a swing,normal
"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",normal
From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,normal
No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),normal
S s..first time..dhoni rocks...,normal
Ok ill tell the company,normal
"Awesome, think we can get an 8th at usf some time tonight?",normal
So that means you still think of teju,normal
"No I'm good for the movie, is it ok if I leave in an hourish?",normal
No no:)this is kallis home ground.amla home town is durban:),normal
So lets make it saturday or monday as per convenience.,normal
Hey... What time is your driving on fri? We go for evaluation on fri?,normal
"449050000301 You have won a £2,000 price! To claim, call 09050000301.",fraud
I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,normal
"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",fraud
Cancel cheyyamo?and get some money back?,normal
Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,fraud
Ok.ok ok..then..whats ur todays plan,normal
Good morning princess! How are you?,normal
Aiyar sorry lor forgot 2 tell u...,normal
For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,fraud
Not tonight mate. Catching up on some sleep. This is my new number by the way. ,normal
"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D",normal
Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,fraud
"So check your errors and if you had difficulties, do correction.",normal
Howz pain?hope u r fine..,normal
"Sorry, I'll call later",normal
Good morning princess! How are you?,normal
"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",normal
U wake up already? Thanx 4 e tau sar piah it's quite nice.,normal
K do I need a login or anything,normal
Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,fraud
LOL ... No just was busy,normal
What * u wearing?,normal
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,normal
Oh:)as usual vijay film or its different?,normal
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,fraud
Have you had a good day? Mine was really busy are you up to much tomorrow night?,normal
And is there a way you can send shade's stuff to her. And she has been wonderful too.,normal
Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,normal
"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",fraud
Babe ? I lost you ... :-(,normal
Ok... Help me ask if she's working tmr a not?,normal
I'm not driving... Raining! Then i'll get caught at e mrt station lor.,normal
Not a drop in the tank,normal
(That said can you text him one more time?),normal
"Sorry, I'll call later",normal
Ok i go change also...,normal
1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m),fraud
Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.,normal
"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up",normal
Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee,normal
He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,normal
Hey! There's veggie pizza... :/,normal
Yun buying... But school got offer 2000 plus only...,normal
You sure your neighbors didnt pick it up,normal
K. I will sent it again,normal
Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,fraud
"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",normal
Well. Im computerless. Time to make some oreo truffles,normal
"Haha yeah I see that now, be there in a sec",normal
I am not having her number sir,normal
Lol now I'm after that hot air balloon!,normal
Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,normal
Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,normal
"Yeah, we can probably swing by once my roommate finishes up with his girl",normal
"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",fraud
Happy new years melody!,normal
Ü dun need to pick ur gf?,normal
Yay! You better not have told that to 5 other girls either.,normal
Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,normal
"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? ",normal
Just nw i came to hme da..,normal
"I'm outside islands, head towards hard rock and you'll run into me",normal
To day class is there are no class.,normal
I'm in chennai velachery:),normal
You flippin your shit yet?,normal
"K give me a sec, breaking a  &lt;#&gt;  at cstore",normal
Am i that much bad to avoid like this?,normal
"Yo, you around? Just got my car back",normal
Annoying isn't it.,normal
"Goodmorning, Today i am late for  &lt;#&gt; min.",normal
There's no point hangin on to mr not right if he's not makin u happy,normal
All will come alive.better correct any good looking figure there itself..,normal
In that case I guess I'll see you at campus lodge,normal
We're done...,normal
Come to my home for one last time i wont do anything. Trust me.,normal
I was up all night too worrying about this appt. It's a snormale we missed a girls night out with quizzes popcorn and you doing my hair.,normal
Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248,fraud
Ok... C ya...,normal
You have 1 new voicemail. Please call 08719181503,fraud
What he said is not the matter. My mind saying some other matter is there.,normal
He also knows about lunch menu only da. . I know,normal
"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx",normal
NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,normal
Otherwise had part time job na-tuition..,normal
I know she called me,normal
"Me also da, i feel yesterday night  wait til 2day night dear.",normal
Thanks for understanding. I've been trying to tell sura that.,normal
WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,fraud
The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,normal
"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",fraud
I need you to be in my strong arms...,normal
Also maaaan are you missing out,normal
His bday real is in april .,normal
Guessin you ain't gonna be here before 9?,normal
Ok then i will come to ur home after half an hour,normal
"Yo, the game almost over? Want to go to walmart soon",normal
"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",normal
I'll text now! All creepy like so he won't think that we forgot,normal
"that would be good … I'll phone you tomo lunchtime, shall I, to organise something?",normal
You have 1 new voicemail. Please call 08719181513.,fraud
"Damn, can you make it tonight or do you want to just wait til tomorrow",normal
K..k..i'm also fine:)when will you complete the course?,normal
"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.",normal
No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,fraud
Prakesh is there know.,normal
Teach me apps da. When you come to college.,normal
Rofl betta invest in some  anti aging products,normal
You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,fraud
"sir, you will receive the account no another 1hr time. Sorry for the delay.",normal
Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,fraud
So ü'll be submitting da project tmr rite?,normal
FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,fraud
Jus ans me lar. U'll noe later.,normal
I want to send something that can sell fast.  &lt;#&gt; k is not easy money.,normal
have got * few things to do. may be in * pub later.,normal
1's finish meeting call me.,normal
Lol ok. I'll snatch her purse too.,normal
Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx,normal
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,normal
How much are we getting?,normal
Is ur paper in e morn or aft tmr?,normal
"Dear relieved of westonzoyland, all going to plan this end too!",normal
Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,normal
Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,normal
"I want to show you the world, princess :) how about europe?",normal
Nobody can decide where to eat and dad wants Chinese,normal
No shoot me. I'm in the docs waiting room. :/,normal
Now? I'm going out 4 dinner soon..,normal
Hello which the site to download songs its urgent pls,normal
"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! ",normal
Horrible gal. Me in sch doing some stuff. How come u got mc?,normal
"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",normal
"I call you later, don't have network. If urgnt, sms me.",normal
Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,normal
Please CALL 08712402779 immediately as there is an urgent message waiting for you,fraud
Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,normal
Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... ,normal
What your plan for pongal?,normal
Just wait till end of march when el nino gets himself. Oh.,normal
"Not yet chikku..going to room nw, i'm in bus..",normal
Am also doing in cbe only. But have to pay.,normal
Honey boo I'm missing u.,normal
"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",normal
"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem",normal
"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!",normal
"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",fraud
Ok. No wahala. Just remember that a friend in need ...,normal
I will see in half an hour,normal
"Im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!",normal
"Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx.",normal
SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.,normal
Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls£1/minmoremobsEMSPOBox45PO139WA,fraud
"Tee hee. Off to lecture, cheery bye bye.",normal
"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u..",normal
If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,normal
Ok...,normal
network operator. The service is free. For T & C's visit 80488.biz,fraud
Let me know how to contact you. I've you settled in a room. Lets know you are ok.,normal
Wot u up 2 u weirdo?,normal
Can do lor...,normal
Dont put your phone on silent mode ok,normal
Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..,normal
Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?,normal
Oh ho. Is this the first time u use these type of words,normal
Am I the only one who doesn't stalk profiles?,normal
"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt",normal
Yes i thought so. Thanks.,normal
